id_municipio,rede,diretoria,id_escola,id_escola_sp,nivel_socio_economico
3500303,estadual,SAO JOAO DA BOA VISTA,35020527,20527,5.06
3500303,estadual,SAO JOAO DA BOA VISTA,35020527,20527,5.06
3500303,estadual,SAO JOAO DA BOA VISTA,35020527,20527,5.06
3530805,estadual,MOGI MIRIM,35020539,20539,3.33
3549102,estadual,SAO JOAO DA BOA VISTA,35020540,20540,4.97
3548005,estadual,MOGI MIRIM,35020552,20552,3.96
3549102,estadual,SAO JOAO DA BOA VISTA,35020588,20588,3.22
3530805,estadual,MOGI MIRIM,35020618,20618,3.23
3530805,estadual,MOGI MIRIM,35020624,20624,5.37
3530805,estadual,MOGI MIRIM,35020631,20631,2.91
3530805,estadual,MOGI MIRIM,35020655,20655,4.91
3548104,estadual,SAO JOAO DA BOA VISTA,35020679,20679,4.88
3549102,estadual,SAO JOAO DA BOA VISTA,35020680,20680,5.54
3549102,estadual,SAO JOAO DA BOA VISTA,35020692,20692,3.78
3549102,estadual,SAO JOAO DA BOA VISTA,35020709,20709,3.39
3549102,estadual,SAO JOAO DA BOA VISTA,35020710,20710,2.71
3500303,estadual,SAO JOAO DA BOA VISTA,35020722,20722,3.83
3547007,estadual,PIRACICABA,35020734,20734,6.08
3538709,estadual,PIRACICABA,35020758,20758,3.41
3538709,estadual,PIRACICABA,35020761,20761,4.97
3538709,estadual,PIRACICABA,35020771,20771,2.49
3538709,estadual,PIRACICABA,35020783,20783,2.85
3510401,estadual,CAPIVARI,35020795,20795,3.47
3510401,estadual,CAPIVARI,35020801,20801,4.82
3538709,estadual,PIRACICABA,35020825,20825,0.77
3538709,estadual,PIRACICABA,35020837,20837,4.36
3538709,estadual,PIRACICABA,35020849,20849,4.42
3507100,estadual,BRAGANCA PAULISTA,35020850,20850,6.14
3538709,estadual,PIRACICABA,35020862,20862,1.23
3549904,estadual,SAO JOSE DOS CAMPOS,35020874,20874,4.53
3538709,estadual,PIRACICABA,35020886,20886,1
3538709,estadual,PIRACICABA,35020898,20898,2.25
3538709,estadual,PIRACICABA,35020916,20916,3
3538709,estadual,PIRACICABA,35020928,20928,4.55
3514908,estadual,CAPIVARI,35020941,20941,5
3514908,estadual,CAPIVARI,35020953,20953,4.87
3538709,estadual,PIRACICABA,35020965,20965,2.56
3538709,estadual,PIRACICABA,35020977,20977,2.86
3538709,estadual,PIRACICABA,35020989,20989,2.03
3550407,estadual,PIRACICABA,35020990,20990,4.3
3538709,estadual,PIRACICABA,35021027,21027,1.97
3545159,estadual,PIRACICABA,35021039,21039,3.1
3538709,estadual,PIRACICABA,35021040,21040,4.66
3538709,estadual,PIRACICABA,35021052,21052,3.8
3538709,estadual,PIRACICABA,35021064,21064,2.17
3538709,estadual,PIRACICABA,35021076,21076,1.44
3538709,estadual,PIRACICABA,35021088,21088,4.41
3538709,estadual,PIRACICABA,35021097,21097,2.49
3542107,estadual,CAPIVARI,35021118,21118,4.22
3530904,estadual,CAPIVARI,35021124,21124,5.19
3544004,estadual,CAPIVARI,35021155,21155,3.33
3538709,estadual,PIRACICABA,35021179,21179,3.12
3538709,estadual,PIRACICABA,35021180,21180,2.66
3538709,estadual,PIRACICABA,35021209,21209,4.5
3511706,estadual,PIRACICABA,35021222,21222,4.37
3500600,estadual,PIRACICABA,35021234,21234,1.66
3538709,estadual,PIRACICABA,35021246,21246,3.47
3530706,estadual,MOGI MIRIM,35021258,21258,4.5
3511706,estadual,PIRACICABA,35021283,21283,4.55
3546306,estadual,PIRASSUNUNGA,35021295,21295,5.45
3502002,estadual,PIRASSUNUNGA,35021301,21301,3.66
3540705,estadual,PIRASSUNUNGA,35021313,21313,5.33
3540705,estadual,PIRASSUNUNGA,35021325,21325,4.31
3526704,estadual,PIRASSUNUNGA,35021337,21337,3.76
3546207,estadual,PIRASSUNUNGA,35021350,21350,3.74
3526704,estadual,PIRASSUNUNGA,35021428,21428,3.13
3539301,estadual,PIRASSUNUNGA,35021436,21436,2.56
3539301,estadual,PIRASSUNUNGA,35021441,21441,3.03
3539301,estadual,PIRASSUNUNGA,35021465,21465,3.44
3539301,estadual,PIRASSUNUNGA,35021477,21477,3.03
3539301,estadual,PIRASSUNUNGA,35021489,21489,5.07
3526704,estadual,PIRASSUNUNGA,35021490,21490,2.95
3546306,estadual,PIRASSUNUNGA,35021519,21519,4.41
3526704,estadual,PIRASSUNUNGA,35021520,21520,4.45
3540705,estadual,PIRASSUNUNGA,35021532,21532,5.86
3543907,estadual,LIMEIRA,35021556,21556,2.83
3543907,estadual,LIMEIRA,35021573,21573,3.14
3543907,estadual,LIMEIRA,35021611,21611,3.33
3543907,estadual,LIMEIRA,35021623,21623,4.23
3546702,estadual,LIMEIRA,35021635,21635,3.76
3554706,estadual,JAU,35021647,21647,4.86
3512704,estadual,SAO CARLOS,35021659,21659,3.61
3521101,estadual,LIMEIRA,35021672,21672,4.49
3523602,estadual,SAO CARLOS,35021684,21684,3.26
3543907,estadual,LIMEIRA,35021696,21696,2.46
3543907,estadual,LIMEIRA,35021702,21702,2.58
3554706,estadual,JAU,35021714,21714,4.06
3543907,estadual,LIMEIRA,35021726,21726,3.53
3543907,estadual,LIMEIRA,35021738,21738,5.49
3543907,estadual,LIMEIRA,35021748,21748,3.72
3512407,estadual,LIMEIRA,35021763,21763,3.8
3512407,estadual,LIMEIRA,35021775,21775,3.69
3543907,estadual,LIMEIRA,35021787,21787,2.28
3507902,estadual,JAU,35021805,21805,3.86
3506706,estadual,ARARAQUARA,35021829,21829,5.08
3501707,estadual,ARARAQUARA,35021830,21830,4.69
3503208,estadual,ARARAQUARA,35021854,21854,2.36
3546900,estadual,ARARAQUARA,35021866,21866,5.45
3543709,estadual,ARARAQUARA,35021878,21878,5.51
3503208,estadual,ARARAQUARA,35021885,21885,6.3
3503208,estadual,ARARAQUARA,35021891,21891,3.56
3516853,estadual,ARARAQUARA,35021908,21908,5.49
3532900,estadual,ARARAQUARA,35021912,21912,5.44
3554755,estadual,ARARAQUARA,35021921,21921,4.79
3503208,estadual,ARARAQUARA,35021933,21933,4.51
3503208,estadual,ARARAQUARA,35021945,21945,3.42
3503208,estadual,ARARAQUARA,35021957,21957,3.18
3503208,estadual,ARARAQUARA,35021969,21969,3.8
3503208,estadual,ARARAQUARA,35021970,21970,4.09
3503208,estadual,ARARAQUARA,35021994,21994,3.06
3503208,estadual,ARARAQUARA,35022020,22020,1.99
3552700,estadual,TAQUARITINGA,35022056,22056,6.73
3503208,estadual,ARARAQUARA,35022068,22068,1.85
3503208,estadual,ARARAQUARA,35022073,22073,1.68
3503208,estadual,ARARAQUARA,35022081,22081,4.37
3552700,estadual,TAQUARITINGA,35022100,22100,5.05
3503208,estadual,ARARAQUARA,35022123,22123,2.51
3532058,estadual,ARARAQUARA,35022135,22135,4.47
3503208,estadual,ARARAQUARA,35022147,22147,3.79
3503208,estadual,ARARAQUARA,35022159,22159,2.54
3503208,estadual,ARARAQUARA,35022160,22160,3.76
3505500,estadual,BARRETOS,35022214,22214,3.67
3517406,estadual,BARRETOS,35022238,22238,5.14
3505500,estadual,BARRETOS,35022263,22263,3.04
3524204,estadual,BARRETOS,35022287,22287,5.47
3505500,estadual,BARRETOS,35022329,22329,4.64
3509403,estadual,RIBEIRAO PRETO,35022330,22330,4.64
3512100,estadual,BARRETOS,35022342,22342,4.2
3505500,estadual,BARRETOS,35022354,22354,4.83
3505500,estadual,BARRETOS,35022391,22391,3.34
3517406,estadual,BARRETOS,35022421,22421,6.38
3517406,estadual,BARRETOS,35022433,22433,4.37
3505500,estadual,BARRETOS,35022445,22445,5.03
3505500,estadual,BARRETOS,35022457,22457,4.91
3505500,estadual,BARRETOS,35022469,22469,4.04
3539509,estadual,SERTAOZINHO,35022494,22494,6.03
3553104,estadual,JABOTICABAL,35022500,22500,5.7
3553203,estadual,JABOTICABAL,35022512,22512,4.95
3540200,estadual,SERTAOZINHO,35022559,22559,6.07
3540200,estadual,SERTAOZINHO,35022561,22561,5.86
3556800,estadual,SERTAOZINHO,35022585,22585,4.68
3506102,estadual,JABOTICABAL,35022603,22603,3.56
3506102,estadual,JABOTICABAL,35022627,22627,6.06
3554409,estadual,SERTAOZINHO,35022639,22639,5.11
3539509,estadual,SERTAOZINHO,35022640,22640,5.39
3553658,estadual,JABOTICABAL,35022652,22652,5.83
3539509,estadual,SERTAOZINHO,35022664,22664,6.24
3540200,estadual,SERTAOZINHO,35022676,22676,6.09
3531506,estadual,JABOTICABAL,35022697,22697,4.49
3539004,estadual,TAQUARITINGA,35022706,22706,4.77
3506102,estadual,JABOTICABAL,35022724,22724,4.71
3506102,estadual,JABOTICABAL,35022731,22731,5.05
3539509,estadual,SERTAOZINHO,35022755,22755,4.64
3506102,estadual,JABOTICABAL,35022767,22767,3.28
3516200,estadual,FRANCA,35022779,22779,1.76
3516200,estadual,FRANCA,35022780,22780,4.78
3516200,estadual,FRANCA,35022792,22792,2.84
3516200,estadual,FRANCA,35022809,22809,4.99
3516200,estadual,FRANCA,35022822,22822,5.26
3516200,estadual,FRANCA,35022834,22834,5.81
3516200,estadual,FRANCA,35022846,22846,4.1
3516200,estadual,FRANCA,35022858,22858,3.52
3513207,estadual,FRANCA,35022861,22861,5.08
3516200,estadual,FRANCA,35022871,22871,5.2
3516200,estadual,FRANCA,35022895,22895,2.91
3501004,estadual,RIBEIRAO PRETO,35022901,22901,5.12
3516200,estadual,FRANCA,35022913,22913,4.47
3505906,estadual,RIBEIRAO PRETO,35022925,22925,6.36
3516200,estadual,FRANCA,35022937,22937,2.44
3505906,estadual,RIBEIRAO PRETO,35022949,22949,3.04
3516200,estadual,FRANCA,35022950,22950,4.06
3505906,estadual,RIBEIRAO PRETO,35022962,22962,3.5
3516200,estadual,FRANCA,35022986,22986,1.88
3505906,estadual,RIBEIRAO PRETO,35023000,23000,4.29
3549508,estadual,FRANCA,35023024,23024,6.14
3547908,estadual,RIBEIRAO PRETO,35023036,23036,5.99
3542701,estadual,FRANCA,35023048,23048,4.68
3523701,estadual,FRANCA,35023059,23059,6.25
3536307,estadual,FRANCA,35023073,23073,5.05
3537008,estadual,FRANCA,35023097,23097,4.58
3537008,estadual,FRANCA,35023103,23103,4.84
3516200,estadual,FRANCA,35023115,23115,3.19
3516200,estadual,FRANCA,35023127,23127,2.45
3525409,estadual,FRANCA,35023139,23139,4.98
3537008,estadual,FRANCA,35023140,23140,3.86
3543105,estadual,FRANCA,35023152,23152,5.82
3543600,estadual,FRANCA,35023164,23164,3.9
3516200,estadual,FRANCA,35023176,23176,1.43
3516200,estadual,FRANCA,35023206,23206,3.74
3529708,estadual,SAO JOAQUIM DA BARRA,35023218,23218,5.4
3520103,estadual,SAO JOAQUIM DA BARRA,35023231,23231,4.67
3517703,estadual,SAO JOAQUIM DA BARRA,35023310,23310,5.32
3503000,estadual,SAO JOAQUIM DA BARRA,35023334,23334,4.49
3508207,estadual,SAO JOAQUIM DA BARRA,35023358,23358,2.92
3524105,estadual,SAO JOAQUIM DA BARRA,35023383,23383,4.35
3549904,estadual,SAO JOSE DOS CAMPOS,35023462,23462,2.26
3551702,estadual,SERTAOZINHO,35023486,23486,5.72
3540903,estadual,JABOTICABAL,35023516,23516,3.72
3514601,estadual,SERTAOZINHO,35023528,23528,4
3524303,estadual,JABOTICABAL,35023541,23541,4.52
3551702,estadual,SERTAOZINHO,35023553,23553,2.7
3524303,estadual,JABOTICABAL,35023565,23565,2.89
3531308,estadual,JABOTICABAL,35023577,23577,3.66
3556909,estadual,TAQUARITINGA,35023589,23589,4.66
3518602,estadual,JABOTICABAL,35023590,23590,3.89
3551702,estadual,SERTAOZINHO,35023607,23607,3.85
3505609,estadual,SERTAOZINHO,35023619,23619,4.09
3551702,estadual,SERTAOZINHO,35023620,23620,3.92
3531308,estadual,JABOTICABAL,35023668,23668,2.85
3524303,estadual,JABOTICABAL,35023711,23711,4.54
3524303,estadual,JABOTICABAL,35023735,23735,4.11
3524303,estadual,JABOTICABAL,35023760,23760,3.93
3543402,estadual,RIBEIRAO PRETO,35023796,23796,3.84
3543402,estadual,RIBEIRAO PRETO,35023826,23826,2.37
3507803,estadual,RIBEIRAO PRETO,35023838,23838,4.42
3543402,estadual,RIBEIRAO PRETO,35023848,23848,3.56
3543402,estadual,RIBEIRAO PRETO,35023851,23851,2.25
3543402,estadual,RIBEIRAO PRETO,35023875,23875,5.05
3543402,estadual,RIBEIRAO PRETO,35023887,23887,3.25
3543402,estadual,RIBEIRAO PRETO,35023899,23899,6.44
3543402,estadual,RIBEIRAO PRETO,35023905,23905,4
3543402,estadual,RIBEIRAO PRETO,35023917,23917,3.79
3543402,estadual,RIBEIRAO PRETO,35023929,23929,2.83
3543402,estadual,RIBEIRAO PRETO,35023930,23930,3.3
3543402,estadual,RIBEIRAO PRETO,35023942,23942,6.03
3543402,estadual,RIBEIRAO PRETO,35023954,23954,4.39
3543402,estadual,RIBEIRAO PRETO,35023966,23966,5.48
3543402,estadual,RIBEIRAO PRETO,35023978,23978,4.01
3525102,estadual,SERTAOZINHO,35023985,23985,4.59
3551504,estadual,RIBEIRAO PRETO,35023991,23991,4.16
3543402,estadual,RIBEIRAO PRETO,35024016,24016,3.59
3543402,estadual,RIBEIRAO PRETO,35024028,24028,3.67
3543402,estadual,RIBEIRAO PRETO,35024053,24053,4.83
3543402,estadual,RIBEIRAO PRETO,35024065,24065,3.96
3543402,estadual,RIBEIRAO PRETO,35024077,24077,1.85
3543402,estadual,RIBEIRAO PRETO,35024089,24089,5.07
3543402,estadual,RIBEIRAO PRETO,35024090,24090,1.45
3543402,estadual,RIBEIRAO PRETO,35024119,24119,1.71
3543402,estadual,RIBEIRAO PRETO,35024120,24120,4.19
3518859,estadual,JABOTICABAL,35024132,24132,3.7
3525102,estadual,SERTAOZINHO,35024144,24144,4.53
3543402,estadual,RIBEIRAO PRETO,35024156,24156,2.73
3543402,estadual,RIBEIRAO PRETO,35024168,24168,2.05
3543402,estadual,RIBEIRAO PRETO,35024193,24193,1.76
3509403,estadual,RIBEIRAO PRETO,35024200,24200,6.93
3546256,estadual,RIBEIRAO PRETO,35024211,24211,5.29
3527603,estadual,RIBEIRAO PRETO,35024223,24223,3.22
3550902,estadual,RIBEIRAO PRETO,35024235,24235,5.23
3550902,estadual,RIBEIRAO PRETO,35024259,24259,4.97
3513108,estadual,RIBEIRAO PRETO,35024260,24260,4.33
3513108,estadual,RIBEIRAO PRETO,35024272,24272,3.82
3547502,estadual,PIRASSUNUNGA,35024284,24284,4.78
3551405,estadual,RIBEIRAO PRETO,35024296,24296,4.8
3547601,estadual,RIBEIRAO PRETO,35024302,24302,5.09
3547601,estadual,RIBEIRAO PRETO,35024314,24314,3.14
3547601,estadual,RIBEIRAO PRETO,35024326,24326,4.3
3550902,estadual,RIBEIRAO PRETO,35024375,24375,4.74
3510906,estadual,RIBEIRAO PRETO,35024399,24399,5.76
3513702,estadual,SAO CARLOS,35024417,24417,3.88
3548906,estadual,SAO CARLOS,35024430,24430,4.56
3548906,estadual,SAO CARLOS,35024442,24442,3
3548906,estadual,SAO CARLOS,35024454,24454,1.98
3548906,estadual,SAO CARLOS,35024466,24466,2.6
3548906,estadual,SAO CARLOS,35024478,24478,2.49
3548906,estadual,SAO CARLOS,35024485,24485,2.83
3548906,estadual,SAO CARLOS,35024491,24491,5.48
3519303,estadual,SAO CARLOS,35024508,24508,4.92
3548906,estadual,SAO CARLOS,35024512,24512,1.8
3548906,estadual,SAO CARLOS,35024521,24521,1.18
3514304,estadual,SAO CARLOS,35024533,24533,4.77
3519303,estadual,SAO CARLOS,35024545,24545,5.12
3548906,estadual,SAO CARLOS,35024557,24557,2.65
3542909,estadual,SAO CARLOS,35024594,24594,5.56
3548906,estadual,SAO CARLOS,35024600,24600,4.14
3548906,estadual,SAO CARLOS,35024612,24612,4.24
3548906,estadual,SAO CARLOS,35024624,24624,1.1
3548906,estadual,SAO CARLOS,35024636,24636,2.16
3544905,estadual,SAO JOAQUIM DA BARRA,35024648,24648,4.42
3533601,estadual,SAO JOAQUIM DA BARRA,35024659,24659,4.3
3549409,estadual,SAO JOAQUIM DA BARRA,35024685,24685,5.58
3549409,estadual,SAO JOAQUIM DA BARRA,35024697,24697,5.45
3549409,estadual,SAO JOAQUIM DA BARRA,35024703,24703,4.95
3549409,estadual,SAO JOAQUIM DA BARRA,35024715,24715,4.42
3549409,estadual,SAO JOAQUIM DA BARRA,35024727,24727,4.32
3534302,estadual,SAO JOAQUIM DA BARRA,35024740,24740,3.83
3531902,estadual,SAO JOAQUIM DA BARRA,35024806,24806,5.47
3521309,estadual,SAO JOAQUIM DA BARRA,35024818,24818,5.43
3515608,estadual,TAQUARITINGA,35024831,24831,3.8
3507407,estadual,TAQUARITINGA,35024843,24843,5.79
3507407,estadual,TAQUARITINGA,35024855,24855,5.57
3510104,estadual,TAQUARITINGA,35024867,24867,4.06
3553708,estadual,TAQUARITINGA,35024880,24880,3.9
3553708,estadual,TAQUARITINGA,35024909,24909,4.39
3522703,estadual,TAQUARITINGA,35024922,24922,5.24
3529302,estadual,ARARAQUARA,35024934,24934,2.62
3529302,estadual,ARARAQUARA,35024946,24946,4.6
3529302,estadual,ARARAQUARA,35024958,24958,3.89
3529302,estadual,ARARAQUARA,35024961,24961,6.52
3529302,estadual,ARARAQUARA,35024971,24971,3.85
3522703,estadual,TAQUARITINGA,35024983,24983,4.98
3529302,estadual,ARARAQUARA,35025008,25008,6.57
3546504,estadual,TAQUARITINGA,35025012,25012,5.09
3519600,estadual,TAQUARITINGA,35025021,25021,3.66
3519600,estadual,TAQUARITINGA,35025045,25045,4.54
3519600,estadual,TAQUARITINGA,35025057,25057,7.03
3519600,estadual,TAQUARITINGA,35025069,25069,2.87
3519600,estadual,TAQUARITINGA,35025070,25070,3
3522703,estadual,TAQUARITINGA,35025082,25082,6.08
3522703,estadual,TAQUARITINGA,35025094,25094,5.15
3514007,estadual,TAQUARITINGA,35025100,25100,5.91
3553708,estadual,TAQUARITINGA,35025124,25124,6.76
3522703,estadual,TAQUARITINGA,35025136,25136,3.69
3529302,estadual,ARARAQUARA,35025148,25148,4.15
3553708,estadual,TAQUARITINGA,35025159,25159,4.8
3506003,estadual,BAURU,35025161,25161,5.61
3506003,estadual,BAURU,35025173,25173,4.25
3519105,estadual,BAURU,35025197,25197,4.73
3527504,estadual,BAURU,35025203,25203,5.62
3506003,estadual,BAURU,35025215,25215,5.85
3506003,estadual,BAURU,35025227,25227,4.7
3506003,estadual,BAURU,35025239,25239,6.57
3506003,estadual,BAURU,35025240,25240,4.58
3503406,estadual,BAURU,35025252,25252,4.32
3504305,estadual,BAURU,35025264,25264,5.16
3506003,estadual,BAURU,35025276,25276,2.09
3506003,estadual,BAURU,35025288,25288,5.53
3506003,estadual,BAURU,35025297,25297,3.21
3506003,estadual,BAURU,35025306,25306,3.16
3506003,estadual,BAURU,35025318,25318,4.91
3508306,estadual,BAURU,35025324,25324,5.92
3514502,estadual,BAURU,35025331,25331,5.42
3539400,estadual,BAURU,35025367,25367,4.85
3542503,estadual,BAURU,35025392,25392,5.2
3555505,estadual,BAURU,35025409,25409,5.68
3506003,estadual,BAURU,35025410,25410,4.74
3506003,estadual,BAURU,35025434,25434,6.64
3506003,estadual,BAURU,35025446,25446,4.52
3506003,estadual,BAURU,35025458,25458,2.6
3506003,estadual,BAURU,35025461,25461,1.81
3506003,estadual,BAURU,35025471,25471,5.14
3506003,estadual,BAURU,35025483,25483,4.54
3506003,estadual,BAURU,35025495,25495,0.69
3506003,estadual,BAURU,35025501,25501,5.61
3506003,estadual,BAURU,35025513,25513,2.88
3506003,estadual,BAURU,35025525,25525,3.54
3506003,estadual,BAURU,35025537,25537,2.69
3506003,estadual,BAURU,35025549,25549,4.91
3506003,estadual,BAURU,35025562,25562,4.2
3506003,estadual,BAURU,35025574,25574,3.38
3506003,estadual,BAURU,35025598,25598,2.72
3525300,estadual,JAU,35025616,25616,4.44
3525300,estadual,JAU,35025628,25628,4.02
3525300,estadual,JAU,35025636,25636,4.21
3529807,estadual,JAU,35025653,25653,4.61
3536703,estadual,JAU,35025665,25665,3.56
3536703,estadual,JAU,35025689,25689,4.78
3505203,estadual,JAU,35025719,25719,5.08
3506805,estadual,JAU,35025732,25732,3.71
3507308,estadual,JAU,35025756,25756,5.42
3514106,estadual,JAU,35025768,25768,4.99
3522000,estadual,JAU,35025773,25773,4.7
3525300,estadual,JAU,35025781,25781,5.54
3525300,estadual,JAU,35025793,25793,5.6
3525300,estadual,JAU,35025811,25811,3.21
3525300,estadual,JAU,35025835,25835,2.34
3525300,estadual,JAU,35025847,25847,3.04
3505203,estadual,JAU,35025860,25860,3.05
3526803,estadual,BAURU,35025896,25896,3.69
3526803,estadual,BAURU,35025902,25902,4.11
3507456,estadual,JAU,35025914,25914,4.36
3526803,estadual,BAURU,35025938,25938,2.91
3520004,estadual,JAU,35025963,25963,5.2
3505302,estadual,JAU,35025975,25975,3.47
3500709,estadual,BAURU,35025987,25987,5.78
3536570,estadual,BAURU,35025999,25999,5.62
3500709,estadual,BAURU,35026001,26001,5.38
3500709,estadual,BAURU,35026037,26037,3.64
3528007,estadual,JAU,35026050,26050,3.7
3505302,estadual,JAU,35026062,26062,3.24
3527108,estadual,LINS,35026074,26074,3.53
3527108,estadual,LINS,35026086,26086,5.89
3541604,estadual,LINS,35026098,26098,5.28
3541604,estadual,LINS,35026104,26104,4.52
3527108,estadual,LINS,35026116,26116,3.7
3527108,estadual,LINS,35026128,26128,4.28
3538907,estadual,BAURU,35026136,26136,3.38
3541604,estadual,LINS,35026141,26141,6.06
3527108,estadual,LINS,35026153,26153,2.52
3527108,estadual,LINS,35026165,26165,4.52
3527108,estadual,LINS,35026177,26177,4.72
3527108,estadual,LINS,35026189,26189,3.04
3555901,estadual,LINS,35026190,26190,5.51
3544608,estadual,LINS,35026207,26207,5.42
3540101,estadual,LINS,35026219,26219,4.82
3504701,estadual,BAURU,35026273,26273,5.19
3508801,estadual,LINS,35026293,26293,5.81
3508801,estadual,LINS,35026300,26300,6.92
3508801,estadual,LINS,35026311,26311,5.05
3508801,estadual,LINS,35026335,26335,5.56
3517208,estadual,LINS,35026347,26347,4.72
3517000,estadual,LINS,35026360,26360,7.78
3517000,estadual,LINS,35026372,26372,4.53
3517000,estadual,LINS,35026384,26384,5.97
3517307,estadual,LINS,35026396,26396,5.83
3518107,estadual,LINS,35026402,26402,6.24
3525805,estadual,MARILIA,35026414,26414,6.21
3527108,estadual,LINS,35026448,26448,5.06
3527108,estadual,LINS,35026451,26451,6.84
3541604,estadual,LINS,35026463,26463,7.03
3541604,estadual,LINS,35026475,26475,5.03
3538907,estadual,BAURU,35026487,26487,5.94
3511102,estadual,CATANDUVA,35026529,26529,5.3
3511102,estadual,CATANDUVA,35026530,26530,4.42
3511102,estadual,CATANDUVA,35026554,26554,4.34
3514924,estadual,CATANDUVA,35026566,26566,4.61
3511201,estadual,CATANDUVA,35026578,26578,4.43
3535705,estadual,CATANDUVA,35026585,26585,3.55
3538105,estadual,CATANDUVA,35026591,26591,4.67
3511102,estadual,CATANDUVA,35026645,26645,3.67
3511102,estadual,CATANDUVA,35026657,26657,3.5
3511102,estadual,CATANDUVA,35026670,26670,3.12
3511102,estadual,CATANDUVA,35026682,26682,3.52
3545605,estadual,CATANDUVA,35026700,26700,3.88
3535101,estadual,CATANDUVA,35026724,26724,5.04
3503703,estadual,CATANDUVA,35026736,26736,4.9
3511102,estadual,CATANDUVA,35026748,26748,2.46
3511102,estadual,CATANDUVA,35026761,26761,4.62
3515509,estadual,FERNANDOPOLIS,35026797,26797,2.71
3534757,estadual,FERNANDOPOLIS,35026803,26803,4.7
3536901,estadual,FERNANDOPOLIS,35026815,26815,5.29
3549201,estadual,FERNANDOPOLIS,35026827,26827,5.22
3515509,estadual,FERNANDOPOLIS,35026839,26839,5.56
3515509,estadual,FERNANDOPOLIS,35026852,26852,6.21
3518008,estadual,FERNANDOPOLIS,35026864,26864,5.29
3515509,estadual,FERNANDOPOLIS,35026876,26876,5.02
3515509,estadual,FERNANDOPOLIS,35026897,26897,4.72
3528205,estadual,FERNANDOPOLIS,35026906,26906,5.32
3515202,estadual,FERNANDOPOLIS,35026918,26918,4.48
3520707,estadual,FERNANDOPOLIS,35026931,26931,5.36
3530003,estadual,FERNANDOPOLIS,35026943,26943,5.18
3515509,estadual,FERNANDOPOLIS,35026979,26979,5.7
3515509,estadual,FERNANDOPOLIS,35026980,26980,3.24
3529609,estadual,FERNANDOPOLIS,35027005,27005,4.86
3529658,estadual,JALES,35027054,27054,4.96
3549003,estadual,JALES,35027066,27066,5.57
3555307,estadual,FERNANDOPOLIS,35027091,27091,4.86
3514205,estadual,JALES,35027108,27108,5.57
3545704,estadual,JALES,35027112,27112,5.43
